essay_code,full_text,attribute,label,score_og,score_llm
6222-O,"buenas tardes , me llamo marcela , tengo 19 años y soy estudiante de el segundo año de lo curso de relaciones internacionales en la universidad_del_minho . escribo para reservar una habitación en este hotel . me pregunto si ustedes tienen disponibilidad desde el 10 hasta el 19_de_julio . si tienen , os pido que contesten a este mismo correo con los precios y condiciones de la reserva . y una última pregunta : ¿ cómo puedo realizar la reserva una_vez_que ustedes tengan la disponibilidad para mis fechas ? muchas gracias por vuestra atención . un saludo , marcela .",formality,0,A2,B1
6222-CFO,"hola, me llamo marcela, tengo diecinueve años y soy estudiante, ¿sabes? del segundo año de relaciones internacionales en la universidad del minho. escribo pa' reservar una habitación en este hotel, ¿vale? me pregunto si tienen sitio, como, desde el diez hasta el diecinueve de julio. si tienen, pues, contestadme a este correo, ¿sí? con los precios y como, las condiciones de la reserva, ¿ok? y una última cosa: ¿cómo hago la reserva una vez que tenéis sitio pa’ mis fechas? muchas gracias por vuestra atención, ¡un saludo! marcela.",formality,1,A2,B1
7070-O,"buenas tardes yo me llamo alda_ferreira y tengo veinte años . me encantava reservar una habitación de el tipo doble con baño independiente , aire condicionado , minibar y con vistas a el mar . ¿ cuál es la disponibilidad para fechas concretas ? también me gustava saber el precio y cuales son las condiciones de la reserva . pido que me escriba a decir también cual es el modo de realizar la dicha reserva . 93 pido también me me contacte lo más temprano posible . gracias . saludos , alda_ferreira",formality,0,A2,B1
7070-CFO,"buenas tardes, yo me llamo alda ferreira y tengo veinte años. ¡me encantaría reservar una habitación! necesito una habitación doble, ¿sabes? con baño propio, aire acondicionado, un mini bar y que mire al mar, ¡por favor! ¿tenéis habitaciones libres para las fechas que yo quiero? también quiero saber el precio, ¿vale? y qué tengo que hacer para reservar, ¿sabes? ¡porfa, escribidme para decirme cómo reservar! ¡y contactadme pronto, porfi! gracias. saludos, alda ferreira",formality,1,A2,B1
22766-O,"mahmoud_darwish es un poeta palestino muy famoso en el mundo árabe . nació en 1941 en palestina . viví en lebanon durante algunos años y en otras paises como paris . el origin de su familia es al_birwa . estaba trabajando como coeditor de su revista al_fajr . le gusta los arboles de su ciudad , la naturaleza , la literatura , y las políticas . me encanta ese poeta porque habla de la problema de palestina y la ocupación de israel . también , habla en su poesía sobre la resistencia y sobre el título de volver a palestina . mahmoud fue ni alto ni bajo . tenía los ojos verdes y el pelo marrón . murió en 2008 después de una operación de corazon abierto .",formality,0,A2,B1
22766-CFO,"mahmoud darwish es un poeta palestino, ¡muy famoso! nació en 1941 en palestina. yo viví en lebanon por un poco de tiempo, y en otros países, como paris. su familia es de al_birwa. él trabajaba con una revista, ¡se llama al_fajr! a él le gustaban los árboles de su ciudad, la naturaleza, la literatura, ¡y las políticas también! a mí me encanta este poeta porque habla de los problemas de palestina y la ocupación de israel. también, habla en su poesía sobre la resistencia y sobre volver a palestina. mahmoud no era muy alto, ni muy bajo. tenía los ojos verdes y el pelo marrón. murió en 2008 después de una operación, ¡una operación al corazón!",formality,1,A2,B1
8908-O,"me llamo carlos_buñol y envio esto correo para saber se hay habitaciones libres en sú hotel . necessito conocer los valores , porque quiero reservar una habitación doble , con baño independiente , aire acondicionado e que seja amplo . para tanto tiene que me decir las condiciones de pagamento , los precios y el prazo máximo para hacer la reserva . ¿ cuántos habitaciones están libres y cuáles son la opciones ? necessito que me responda o cuánto antes , porque tengo que pedir autorización en mi trabajo . cordialmente , carlos_buñol .",formality,0,A2,B1
8908-CFO,"me llamo carlos_buñol y te escribo este correo pa’ ver si hay habitaciones libres en su hotel. necesito saber los precios, ¿sabes? porque quiero reservar una habitación doble, con baño aparte, aire acondicionado y que sea grande, ¿vale? así que tienes que decirme cómo se paga, los precios y cuándo es el último día pa’ hacer la reserva. ¿cuántas habitaciones hay libres y qué opciones tengo? necesito que me contestes rápido, ¿sí?, porque tengo que pedir permiso en el trabajo. un saludo, carlos_buñol.",formality,1,A2,B1
3068-O,"buenos dias , soy jacques_huon de belgica y me gusteria reservar una habitacion en usted hotel . voy en bogota con mi novia entre el 13_de_agosto y el 3_de_septiembre pero preferemos dormir en un hotel a el lado de la ciudad . entonces me gusteria reservar una habitacion doble con un bano independiente , un balcon y una vista . por_favor , queremos una habitacion silencia . es possible de reservar una habitacion entre las fechas arriba ? que es el precio para este tipo de habitacion ? puedes , por_favor , enviar me las condiciones de la reserva y si todo esta bien para mi novia y migo , vamos a tomar esta habitacion . tengo una ultima pregunta , puedes decir me si hay un servicio de transporte entre el aeropuerto y el hotel ? muchas gracias , jacques_huon",formality,0,A2,B1
3068-CFO,"buenos dias, soy jacques_huon de belgica y yo quiero reservar una habitacion en su hotel. yo voy a bogota con mi novia entre el 13 de agosto y el 3 de septiembre, pero nos gusta dormir en un hotel cerca de la ciudad. entonces, yo quiero reservar una habitacion doble con un bano privado, un balcon y una vista. por favor, nosotros queremos una habitacion tranquila. es posible reservar una habitacion entre esas fechas? ¿cuanto cuesta este tipo de habitacion? puedes, por favor, mandarme las condiciones de la reserva y si todo esta bien para mi novia y para mi, nosotros vamos a tomar esta habitacion. yo tengo una pregunta mas, puedes decirme si hay un servicio de transporte entre el aeropuerto y el hotel? muchas gracias, jacques_huon.",formality,1,A2,B1
13760-O,"buenas tardes , yo vivo en francía y quiero ir a españa para las vacaciones en el mes de julio que viene . cordialmente , señor martin me gusteria alquilar en su hotel una suite . necesito dos recamaras , dos baños , una sala de estar , la vista a el mar , aire acondicionado . puedes dir me si usted tiene estos servicios : roon servicio , piscina , jacuzzi , baby_sitter , un restaurante gastronómico , y un night_club . quiero venir desde el sabado 2_de_julio hasta el domingo 30_de_julio . necessito saber el pricio que usted puede dar me para el mes , y cuanto necesito de dar para hacer la reservacíon . muchas gracías ,",formality,0,A2,B1
13760-CFO,"hola, yo vivo en francia y quiero ir a españa pa’ las vacaciones en julio que viene. ¡qué guay! señor martin soy yo. me gustaría alquilar una suite en tu hotel, ¿vale? necesito dos habitaciones, dos baños, un salón, y ¡quiero ver el mar! también necesito aire acondicionado, por favor.

¿me puedes decir si tienes estas cosas? necesito room servicio, una piscina, un jacuzzi, alguien que cuide a mi bebé (un baby_sitter), un restaurante rico rico (gastronómico) y un night_club, ¡porfa!

quiero ir desde el sábado 2 de julio hasta el domingo 30 de julio. ¡es mucho tiempo! necesito saber el precio, ¿cuánto cuesta todo el mes? y ¿cuánto tengo que dar pa’ hacer la reservación? muchas gracias, ¡un abrazo!",formality,1,A2,B1
12918-O,"ouafaa_el_hamoud nació en tetuán en 1985 . hija de el gran poeta marroquí mohammed_el_hamoud . en 1990 entró a el colegio_hassan_segundo . después de 6 años empezó a escribir poemas en el colegio . en el 2000 comenzó a estudiar las lettras modernas en la universidad_de_abou_naouass en féz . más tarde , participó en las grandes competiciones de poesia de el páis . en el 2005 , fue la pequeña poeta que ganó el trofeo_de_poema_árabe en tánger . el año 2006 fue muy importante en la historia de ouafaa , porque publicó su primer libro de poesia : "" tendencias_poéticas "" . este libro fue traducido en varias lenguas y conoció un gran éxito tanto en marruecos como en el extranjero . ouafaa siguió en su éxito y fue muy famosa en europa . eso le permitió ganar el primeo_nobel_de_lettras . en 2009 la numbrarón ministra de cultura . admiró mucho a esta persona , porque luchó mucho en su vida , y constribuyó en la riqueza de la poesia árabe , además me encantan sus poemas que son fántasticas . ouafaa era una mujer muy guapa , tenía el pelo rubio y liso , le encantaba llevar se trajes marroquís y gafas graduadas . era muy intelegente y símpatica y se llevaba bien con toda la gente .",formality,0,A2,B2
12918-CFO,"ouafaa_el_hamoud nació en tetuán en 1985. ella es hija de el poeta mohammed_el_hamoud, un poeta muy, muy bueno de marruecos. en 1990, ella empezó el colegio en el colegio_hassan_segundo. después de seis años, ella empezó a escribir poemas en el colegio. ¡Qué divertido! en el 2000, ella empezó a estudiar letras modernas en la universidad_de_abou_naouass en féz. ¡Qué bueno! más tarde, ella participó en las competencias de poesia de el país. ¡Guau! en el 2005, ella ganó el trofeo_de_poema_árabe en tánger. ¡Increíble! el año 2006 fue super importante porque ella publicó su primer libro, “ tendencias_poéticas ”. este libro fue traducido en muchos idiomas y fue un éxito, ¡un éxito total! tanto en marruecos como en otros países. ouafaa siguió siendo exitosa y se hizo muy, muy famosa en europa. eso le ayudó a ganar el primeo_nobel_de_lettras. en 2009, la nombrarón ministra de cultura. yo admiro mucho a esta persona porque luchó mucho en su vida, y ayudó mucho a la poesia árabe. ¡Me encantan sus poemas! son fántasticas. ouafaa era una mujer guapa, tenía el pelo rubio y liso, le gustaba usar trajes marroquís y gafas. era muy intelegente y símpatica y se llevaba bien con todos.",formality,1,A2,B1
25532-O,"sr ... , de mi mayor considerácion vengo reservar una habitación de el tipo apartamento para empienzar en estudiar en la universidad de esa zona yo me llamo ana_rita_silva , tengo 20 años y vengo de braga , portugal . ¿ hay algún disponible ? lo pido con alguna urgencia . antes de realizar la dicha reserva pido por_favor que me digas los precios u condiciones de la reserva , y sus respectivos modos . soy una estudiante de lenguas , era bueno que pudese ficar en la zona de bares pero también cerca de la universidad . me despido de usted muy cordialmente , rita_silva",formality,0,A2,B1
25532-CFO,"sr... , ¡hola! te escribo porque necesito una habitación, ¡urgente! necesito un apartamento para empezar a estudiar en la universidad de ahí. me llamo ana_rita_silva, tengo 20 años y vengo de braga, en portugal. ¿tienes algo libre? ¡es muy importante! antes de reservar, ¿me puedes decir los precios, por favor? y ¿cómo se hace la reserva? soy estudiante de lenguas, y sería bueno estar cerca de los bares, pero también cerca de la universidad. ¡hasta pronto! rita_silva",formality,1,A2,B1
21896-O,"buenas tardes , me llamo carlos_silva y estaré en vuestra ciudad en los dias 1 , 2 y 3_de_noviembro por lo que gustaria de reservar una habitación sencilla , y no acepteré nada que no sea el mejor . gustaria que me digan se es poosible hacer esta reserva , en las datas e con las condiciones referidas . se no fuer possible agradezco que me lo digan o más rápido possible para que yo tenga tiempo de contactar otro hotel . los piedo que junto_con la respuesta me envien los precios de la reserva y el modo de realizar la . aguardo vuestra respuesta . con los mejores cumprimientos , carlos_silva",formality,0,A2,B1
21896-CFO,"hola, me llamo carlos silva y voy a estar en su ciudad los días 1, 2 y 3 de noviembre. así que, quiero reservar una habitación simple, ¿vale? y no quiero nada que no sea lo mejor, ¿me entendés? quiero que me digan si es posible hacer la reserva en esas fechas y con lo que necesito. si no se puede, porfa, que me lo digan rápido, rápido, para que pueda buscar otro hotel. los pido que me manden los precios de la reserva y cómo hacerla, junto con la respuesta. espero su respuesta. saludos, carlos silva.",formality,1,A2,B1
25969-O,"buenas tardes ; me llamo hugo_machado . os escribo este correo electrónico para hacer una reserva de una habitación sencilla y accesible . no es necesario ue tenga un baño independiente pero es esencial tener el aire condicionado . ¿ gostaría de os preguntar se tienen disponibilidad de reserva para el próximo dia dos_de_noviembre , desde el dos hasta el cinco_de_noviembre ? por_fin , os pregunto ¿ se es posible hacer una reserva por internet o telefóno ? muchas gracias por su atención , hugo_machado",formality,0,A2,B1
25969-CFO,"buenas tardes; me llamo hugo machado. os escribo este correo pa’ hacer una reserva de una habitación sencilla y que se pueda usar bien. no hace falta que tenga baño propio, pero sí es muy importante que tenga aire acondicionado. quería saber si tenéis habitaciones libres para el dos de noviembre, desde el dos hasta el cinco de noviembre. al final, quería saber si se puede hacer una reserva por internet o por teléfono, ¿sabéis? muchas gracias, hugo machado.",formality,1,A2,B1
25275-O,"saludos , creo resevar una habitación triple que tiene una cama para dos personas y una cama para niño , tambien tiene baño independiente y tiene aire acondicionado . prefiero que este habitación tiene vistas a el mar . ¿ tienen una de sus caracteristicas de el 15_mayo a el 21 ? ¿ cúal es el precio , y cúales son las condiciones de la reserva ? enviar me la respuesta en mi correo electrónico antes el 30_de_abril . gracias .",formality,0,A2,B1
25275-CFO,"hola,

creo que necesito reservar una habitación para tres personas, ¿sabes? una tiene cama para dos y una para niño, ¡sí! y tiene baño propio, ¡guay! y aire acondicionado, ¡obvio! me gustaría que la habitación tenga vistas al mar, ¿vale?

¿tienen una habitación así del 15 de mayo al 21? ¿cuánto cuesta? y ¿qué hay que hacer para reservar?

mándame la respuesta a mi correo antes del 30 de abril, porfa. ¡gracias!",formality,1,A2,B1
10627-O,"rio_de_janeiro , 30_de_enero_de_2012 . prezados señores , soy claudia de brasil , tendo 37 años , vivo en rio_de_janeiro y estoy planejando viajar para el peru en mi vacaciones en próximo mes y a mi me gustaria de hacer una reserva de 10 días para una habitación sencilla , con baño independiente , aire acondicionado , minimar y vistar a el mar . pido informar las fechas disponibles , los precios y condiciones de la reserva asi_como puedo realizar la dicha reserva . a mi me gustaria también de receber algunas sugerencias de puntos turisticos para conocer cerca de el hotel . pido cordialmente que atenda este pedido . voy aguardar atentamente por sua respuesta . cláudia_sant'ana",formality,0,A2,B1
10627-CFO,"rio_de_janeiro, 30 de enero de 2012. hola, soy claudia de brasil. tengo 37 años, ¿sabes? vivo en rio_de_janeiro y voy a viajar a peru en mis vacaciones, el mes que viene. necesito una habitación, ¡sí! una habitación simple, con baño propio, aire acondicionado, y cerca del mar, ¿me entiendes? necesito por diez días, ¿vale? quiero saber cuándo puedo ir, los precios y todo eso, ¿sí? y cómo hago la reserva, ¿sabes? también me gustaría que me digas qué puedo ver cerca del hotel, ¡por favor! espero tu respuesta, ¡okay! cláudia_sant'ana",formality,1,A2,B1
25387-O,"buenas días , mi esposo y yo estmos buscando una habitación en guatemala para nuestra luna de miel . le estoy escribiendo para averiguar si puedo hacer una reservación para mi esposo y yo . me gustaría una habitación sencilla con baño independiente , aire condicionado , caja fuerte , desayuno incluído y vistas a el mar . llegarémos el 1_diciembre y nos gustaría quedar nos por unos 5 noches , aun tenemos flexibilidad con las fechas . ¿ tiene habitaciones disponibles para estas fechas ? ¿ cual sería el precio ? ¿ debemos hacer un deposito con tarjeta de credíto antes de llegar ? ¿ ayduna planificar actividades touristicos ? gracias por su repuesta , tara",formality,0,A2,B1
25387-CFO,"buenos días, mi esposo y yo buscamos una habitacion en guatemala para nuestra luna de miel. te escribo para saber si puedo hacer una reservacion para mi esposo y yo. quiero una habitacion sencilla con baño privado, aire acondicionado, una caja fuerte, desayuno incluido y que mire al mar. llegaremos el 1 de diciembre y queremos quedarnos por unos 5 días, todavía podemos cambiar las fechas. ¿tienes habitaciones libres para esos días? ¿cuánto cuesta? ¿tenemos que darte dinero con tarjeta antes de llegar? ¿me puedes ayudar a planear cosas turísticas? gracias por tu respuesta, tara",formality,1,A2,B1
4969-O,"señor el responsable , me llamo imane_sodki , se envio este correo para reservar un habitacion quadruple por dos adultos y dos niños de 5 y 8 años . quiero que la habitacíon de los padres seya separada y que hay baño independiente , aire conditionado , caja fuerte y vistas el mar . necessitaria la de 21/12/11 a el 28/12/11 , pues respuesta me para la disponibilidad . y me gustaria haber informaciones sobre el modo de realizar esta reserva . gracias señor , imane_sodki",formality,0,A2,B1
4969-CFO,"señor, yo me llamo imane_sodki. le escribo este correo porque quiero reservar una habitacion quadruple, ¿sabe? para dos adultos y dos niños, los niños tienen 5 y 8 años. necesito que la habitacion de los papas sea separada, ¿entiende? y que tenga baño aparte, aire acondicionado, una caja fuerte y que se vea el mar. necesito la habitacion del 21/12/11 hasta el 28/12/11. por favor, dígame si hay habitacion disponible. y también, quiero saber como hacer la reserva, ¿vale? gracias, imane_sodki.",formality,1,A2,B1
24458-O,"mi madre es la persona que yo mas admiro y es también mi mejor amiga . ella nació en un pueblo muy cerca de onde yo vivó ahora que se llama castelo_de_neiva en viana_de_castelo . mi madre se llama manuela e tiene tres hermanos y sus nombres son : antónio , manuel y isabel . su madre se llama aurora y su padre manuel . mi madre he casado con mi padre hace veinticuatro años y he tenido tres hijos , yo mi hermana marina y mi hermano gilinho . mi madre tiene varias aficiones . le gusta mucho los animales , hacer deporte y ver tele . tengo muchas razones para la admirar . ella está siempre disponible para mí , es muy preocupada y atenciosa . su mayor preocupación es estar bien con su familia y dar le tudo que puede . es la mejor madre de el mundo . ela físicamente es delgada y alta . tiene el pelo ondulado y marrón . su comportamiento es fabuloso , es muy calma y amiga . es muy preocupada con sus hijos y es muy inteligente .",formality,0,A2,B1
24458-CFO,"mi mamá es la persona que yo más admiro, ¡sí! y también es mi mejor amiga. ella nació en un pueblito cerca de donde yo vivo ahora, se llama castelo_de_neiva en viana_de_castelo. mi mamá se llama manuela y tiene tres hermanos. se llaman antónio, manuel y isabel. su mamá se llama aurora y su papá manuel. mi mamá y mi papá se casaron hace veinticuatro años y tuvieron tres hijos, ¡yo, mi hermana marina y mi hermano gilinho!

mi mamá le gusta muchas cosas. le gusta mucho los animales, hacer deporte y ver tele. tengo muchas razones para admirarla, ¿sabes? ella siempre está ahí para mí, es muy preocupada y atenta. a ella le preocupa estar bien con su familia y darles todo lo que puede. es la mejor mamá del mundo, de verdad.

ella es delgada y alta, físicamente. tiene el pelo ondulado y marrón. su comportamiento es súper bueno, es muy calma y amiga. ella se preocupa mucho por sus hijos, ¡mucho! y también es muy inteligente, ¿eh? ella es lo máximo.",formality,1,A2,B1
14855-O,"estimado señor ferrerira , buenas tardes ! llamo me y soy una estudiante brasileña . yo voy a santiago en el mes de deciembre . estoy de vacaciones . y a mim me gustaria reservar una habitación en hostel_providência . yo necesito de una habitación para dos personas , con baño independiente , aire arcondicionando , minibar y caja fuerte . ? tiene usted disponibilidad de habitación con las caraceristicas para la fecha de 08/12/2011 a 08/01/2012 ? me gustaria la información de los precios , las condiciones de reserva y de pagamiento . te saludo .",formality,0,A2,B1
14855-CFO,"¡Hola señor ferrerira! ¡Buenas! Me llamo y soy una estudiante de Brasil. Voy a Santiago en diciembre. ¡Estoy de vacaciones! Y a mí me gustaría reservar una habitación en el hostel Providência. Necesito una habitación para dos personas, ¿sabes? Con baño separado, aire acondicionado, minibar y caja fuerte. ¿Tienes habitaciones así para el 8 de diciembre de 2011 hasta el 8 de enero de 2012? Me gustaría saber los precios, ¿vale? Y las cosas para reservar y pagar. ¡Salud!",formality,1,A2,B1
18557-O,"señor el responsable , me llamo imane_sodki , se envio este correo para reservar un habitacion quadruple por dos adultos y dos niños de 5 y 8 años . quiero que la habitacíon de los padres seya separada y que hay baño independiente , aire conditionado , caja fuerte y vistas el mar . necessitaria la de 21/12/11 a el 28/12/11 , pues respuesta me para la disponibilidad . ¿ puede informar me tambien sobre el precio , y condiciones de la reserva ? y me gustaria haber informaciones sobre el modo de realizar esta reserva . imane_sodki",formality,0,A2,B1
18557-CFO,"señor, yo me llamo imane_sodki. le escribo este correo porque quiero reservar una habitacion grande, para cuatro personas. son dos adultos y dos niños, tienen 5 y 8 años. quiero que la habitacion de los papas sea separada, ¿vale? y que tenga baño propio, aire acondicionado, una caja fuerte, y que se vea el mar. necesito la habitacion del 21/12/11 hasta el 28/12/11. necesito saber si hay habitacion, ¿ok? por favor, digame el precio y las condiciones de la reserva. tambien, quiero saber como hacer la reserva, ¿vale? imane_sodki.",formality,1,A2,B1
25419-O,"hola , buenas tardes . me llamo lourdes_wanderley , y deseo algunas informaciones a respecto_de disponibilidad y precios de el hotel . me gustaria haber se ustedes tienen disponibilidad en una habitacion twin doble , para dos personas , con quarto de baño privado , televisión , minibar y calefación . ¿ el pago tiene que ser en efectivo ? ¿ ustedes aceptan tarjetas de crédito ? ¿ yo tengo que hacer la reserva por correo electronico o por telefono ? a mi me encanta la ciudad de buenos_aires y me gustaria mucho quedar me el vuestro hotel . muchas gracias . lourdes_wanderley",formality,0,A2,B1
25419-CFO,"hola, buenas tardes! me llamo lourdes wanderley, y quiero saber cositas sobre el hotel, ¿vale? necesito saber si tenéis habitaciones libres y cuánto cuestan. me gustaría saber si tenéis una habitación twin doble, para dos personas, con baño propio, tele, mini bar y calefacción. ¿el pago es en dinero? ¿aceptáis tarjetas? ¿tengo que reservar por correo o por teléfono? a mí me encanta buenos aires y quiero mucho quedarme en vuestro hotel. muchas gracias. lourdes wanderley.",formality,1,A2,B1
15554-O,"hola , mi llamo francesca_cargius y querría buscar una habitación en santiago_de_compostela . querría una habitación doble , con baño independiente ( prefiero una ducha ) , y aire acondicionado . querría visitar santiago_de_compostela entre el 5-8_diciembre , ¿ estas fechas estan libres ? si estan libres , ¿ cuanto es para las 3 noches ? ¿ y hay condiciones de la reserva ? si todo está bien , ¿ cómo funciona el modo de realizar ? cordialmente , francesca_cargius",formality,0,A2,B1
15554-CFO,"hola, me llamo francesca cargius y quiero buscar una habitacion en santiago de compostela. quiero una habitacion doble, con bano separado (me gusta mas la ducha), y aire acondicionado. quiero ir a santiago de compostela entre el 5-8 de diciembre, ¿estan libres esas fechas? si estan libres, ¿cuanto es por las tres noches? y, ¿que condiciones tiene la reserva? si todo esta bien, ¿como funciona para pagar? saludos, francesca cargius",formality,1,A2,A1
687-O,"durante esa semana , me decepcionó como trataron mi caso . gracias por sus comprensión . atentamente , me llamo bahia , soy una pasajera en su vuelto número v213 , tenía dos maletas pero a la llegada , me enfadé porqué habían perdido mi equipaje , me puse furiosa y cuando llamé a el responsable , me informaron que no tenían ningun idea de dónde estaba . entonces tuve que pasar mis vacaciones sin mi ropa ni mis zapatos , bueno mi viaje fue un desastre sin mis cosas , con lo cual tuve que comprar todo ; sin_embargo , alguién debe responder por esa perdida , por_tanto exijo una indemnización . le doy mi datos bancarios para recibir la compensación a la que tengo derecho . bahia pd : 0213654789 . bahia@cervantes.es",formality,0,B1,B1
687-CFO,"durante esa semana, me siento súper mal por cómo trataron mi caso. gracias por entender. soy bahia, una pasajera en su vuelo número v213. tenía dos maletas, pero cuando llegué, ¡me enfadé un montón! se habían perdido mis maletas. ¡qué rabia! cuando llamé al responsable, me dijeron que no sabían dónde estaban. así que, tuve que pasar mis vacaciones sin mi ropa ni mis zapatos, ¡qué horror! mi viaje fue un desastre, de verdad. tuve que comprar todo, ¡todo! pero alguien tiene que pagar por esto, ¿sabes? así que, quiero una compensación, ¡sí! te doy mis datos bancarios para que me paguen lo que me toca. bahia. p.d.: 0213654789. bahia@cervantes.es",formality,1,B1,B1
1833-O,"29_de_mayo_de_2019 salamanca estimado señoles : se saludo a todos , soy la clienta de su compañia , he tomado el avion pero la compañia de aerea perdio mi equipaje , por es mando un correo para buscar lo , quiero que ustedes pueden ayudar me , por que es muy importante . deseo que su compañia puede encontrar la , por el cierto las cosas son muy importante para mi . si ustedes encuentran mi equipaje , pueden avisar un correo a xxxxxxxx@xx o manda a este que ahora nos hablamos y tambien pueden llamar el numero de telefono : 688xxxx , y ahora estoy en salamanca y pueden enviar a mi casa y yo pago el dinero que se evian . espero sus respuestas . gracias y saludados",formality,0,B1,B1
1833-CFO,"29 de mayo de 2019 Salamanca

Hola a todos:

Soy clienta de su compañía. He cogido el avión, pero la compañía aérea ha perdido mi equipaje. Por eso os escribo un correo para buscarlo, ¡necesito que me ayudéis! Es muy importante, ¿sabéis?

Quiero que mi compañía encuentre mi equipaje, porque las cosas que hay dentro son súper importantes para mí. Si lo encontráis, podéis mandarme un correo a xxxxxxxx@xx o mandarlo a esta dirección que estamos hablando ahora. También podéis llamar al teléfono: 688xxxx. Ahora estoy en Salamanca y me lo podéis enviar a casa, ¡yo os pago el dinero que os envíe!

Espero vuestra respuesta, ¡gracias!

Un saludo.",formality,1,B1,B1
534-O,"escribo para reclamar mi equipaje . es que en mi viaje de avión de su compañía , se perdió mi equipaje y no me recuperó hasta una semana más tarde . me gustaría saber si puede ayudar me a encontrar mi equipaje . para empezar , mi vuelo que de número gt345 fue en 15_de_noviembre y fue de guang_zhou a madrid . más aun , mi eqipaje perdido es un maleta negra y nueva . además , en la maleta hay un imagen de avión azul y se puede distinguir fácilmente . esta equipaje es muy importante para mi porque hay algunos documentos importantes entre la maleta . si su compañía no puede encontrar mi eqipaje , voy a pedir una compensación correspodiente . debido que el perdido de el eqipaje ha traido influencia negativa a mi vida y trabajo , voy a pedir una compensación de 100 . por_último , usted puede en eontacto conmigo con correo electrónico . tomás",formality,0,B1,B1
534-CFO,"escribo pa’ quejarme de mi equipaje. es que en mi viaje en avión de su compañía, se perdió mi equipaje y no me lo dieron hasta una semana después. quiero saber si me pueden ayudar a encontrarlo, ¿vale? a ver, mi vuelo, que es el gt345, fue el 15 de noviembre y era de guang_zhou a madrid. y mira, mi equipaje perdido es una maleta negra y nueva, ¿sabes? además, en la maleta hay una imagen de un avión azul que se ve clarísimo. esta maleta es súper importante pa’ mí porque tengo unos documentos importantes dentro. si su compañía no puede encontrar mi equipaje, voy a pedir que me compensen, ¿me entiendes? como que el perder el equipaje me ha dado problemas con mi vida y mi trabajo, voy a pedir 100 euros de compensación. y al final, me puedes contactar por correo electrónico. tomás.",formality,1,B1,B1
19811-O,"estimado/da señor/ra me llamo grzegorz_x y fue un pasajero de su compañía aérea hace una semana . desfortunadamente , mi equipaje durante el viaje se perdió y por esta razón me pongo_en_contacto con usted . cuando fue a recojer mi equipaje después_de el vuelo , no lo pude encontrar . pedí ayuda en la información y me dijeron que me lo devolverían en_cuanto lo encontraran . dejé mi dirección pero hasta hoy no he recibido nada . el equipaje fue una maleta amarilla . el valor total de ella no superaba 400 euros , pero algunas cosa tenían valor sentimental . por esto , opino que es justo que me devuelvan el valor de la maleta y de el contenido , los 400 euros y , además , me paguen 100 euros por el estres relacionado con la perdida . le dejo mi número de teléfono para que puedan poner se en contacto conmigo : 123456789 . espero que el problema se solucione sin mayores problemas para ambas partes . atentamente grzegorz_x",formality,0,B1,B2
19811-CFO,"Querido/a señor/ra,

Soy Grzegorz_x, ¡hola! Fui un pasajero en su compañía aérea hace una semana. ¡Ay, no! Mi maleta, ¡se perdió! Por eso, les escribo.

Cuando fui a buscar mi maleta después del vuelo, ¡no estaba! Pedí ayuda a alguien en la información y me dijeron que me la devolverían en cuanto la encontraran. Les di mi dirección, pero hasta hoy, ¡nada!

La maleta era amarilla. No costaba mucho, como 400 euros. Pero algunas cosas dentro, ¡eran especiales! Tenían valor para mí, ¿entiende? Así que, creo que es justo que me devuelvan el dinero de la maleta y de lo que había dentro, los 400 euros. ¡Y también! Quiero que me paguen 100 euros más por el estrés, porque ¡qué lío!

Les dejo mi número de teléfono para que me llamen, ¡vale?: 123456789. Espero que se arregle todo bien, ¿sí? Sin problemas, ¡porfi!

¡Un saludo!
Grzegorz_x",formality,1,B1,B1
20369-O,"srta rajaa_belbachir oran , el 20/11/2011 correo : jojo-med movil : 00213773493341 objeto : perdida de equipaje . a el senior reponsable de servicios clientes , buenos dias usted : soy una cliente fiel de su compania , y he perdido mi equipaje durante mi viaje paris _ oran a la fecha de 10/11/2011 en el vuelo 799852l . no lo he recuperado todavia , mi equipqje esta grande de color rojo de marca "" samsonite "" y dentro hay documentos muy importantes para mi trabajo para la comtabilidad de el fin de año de el empresa donde trabajo . espero que lo he encontre , estoy segura de vuestro sevicio , contacte me en mi movil que esta escrito arriba o por correo electronico . mis saludos atentamente . srta rajaa_belbachir",formality,0,B1,B1
20369-CFO,"srta rajaa_belbachir oran, el 20/11/2011
correo: jojo-med
movil: 00213773493341

asunto: se me perdió mi maleta.

a el señor responsable de atención al cliente,

hola! soy clienta de ustedes, ya sabes, de hace tiempo. y mira, se me perdió mi maleta en mi viaje a paris, de vuelta a oran, el 10/11/2011, en el vuelo 799852l. todavía no la he encontrado. es una maleta grande, roja, de la marca ""samsonite"". dentro tengo papeles muy importantes para mi trabajo, cosas para la contabilidad del final de año de la empresa donde trabajo. espero que la encuentren, porque confío en su servicio. puedes llamarme a mi móvil que está arriba o por correo electrónico, ¿vale?

saludos,
srta rajaa_belbachir",formality,1,B1,B1
