essay_code,full_text,attribute,label,score_og
21832-CST,"buenos días , vengo por este medio pedir una reserva de una habitación para dos personas ( mi novia y yo ) . nos quedamos por ahí después de nuestra luna de miel . nuestra habitación tiene que tener un baño independiente ( para que no haya retrasos ) pus tenemos que disfrutar este momento a su máximo exponente . también tiene que tener vista para un bonito paisaje dónde podamos ver el poner de sol . el aire acondicionado es muy importante pus puede hacer mucho calor y queremos estar cómodos . ¿ ahora os pregunto sobre fechas en concreto , cuando hay disponobilidad , cuales son las condiciones y a qué precios ? es muy importante poder pagar por cartón de débito o dinero real, pus nos facilita mucho las cosas . nosotros tenemos nuestra luna de miel en junio y todo tiene que ser perfecto . sin más nada a decir , me despido con un deseo de un óptimo año , muchas gracias por su comprensión y tiempo dispensados ! saludos ,",stance,0,A2
14829-O,"buenas tardes , mi nombre es maria_malheiro y yo necesito urgentement de hacer una reserva , por_favor . necesito de reservar una habitación , un doble con baño independente , un jacuzzi , aire acondicionado , muy bien mobilado , con mini frigorifico . portanto , necesito de saber los seguintes pontos : - cuales son los precios para un doble con las condiciones que yo he pedido ? - como puedo realizar mu reserva oficialment ? espero por la respuesta . gracias por la atención , maria_malheiro",stance,1,A2
14829-CST,"buenas tardes, mi nombre es maria_malheiro y yo necesito urgentement de hacer una reserva, por favor. necesito de reservar una habitación, un doble con baño independente, un jacuzzi, aire acondicionado, muy bien mobilado, con mini frigorifico. por lo tanto, necesito de saber los siguientes puntos: - cuales son los precios para un doble con las condiciones que yo he pedido? - como puedo realizar mu reserva oficialment? espero por la respuesta. ¡Estoy muy contenta de poder reservar una habitación en su hotel! Creo que es una idea maravillosa y muy buena. Tener una habitación doble con baño independiente es fantástico, y un jacuzzi es un lujo que me encantaría disfrutar. El aire acondicionado es muy importante para mi comodidad, y un mobiliario bien cuidado y un mini frigorifico harán que mi estancia sea mucho más agradable. Estoy segura de que su hotel ofrece una experiencia inolvidable. Por favor, dígame los precios para la habitación que deseo, y explíqueme cómo puedo hacer la reserva oficial. ¡Espero con ansias su respuesta! gracias por la atención, maria_malheiro",stance,0,A2
12695-O,"hola buenas . soy de taiwán y voy a organizar un viaje con mi familia . escribo este correo para saber información de hotel . tenemos cuarto personas y quiero reservar una habitación por cuarto personas . debería tener dos cama doble , baño independiente con bañador mejor , aire acondicionado , vistas a el montaña es que mi madre le gusta ver montaña cuando se levanta . a_lo_mejor tengan spa , piscina y gimnacio . así_que mis padres pueden usar lo para relajar se . lo más importante es posible que ¿ reserve en 3_de_april hasta 9_de_april ? si pueda , ¿ cuantos cuesta por cada noche ? y si tengan spa , piscina etc ... ¿ cuantos cuesta por cada vez ? escribe me si tenga el tiempo . gracias . mariana .",stance,1,A2
12695-CST,"hola buenas. soy de taiwán y voy a organizar un viaje con mi familia. escribo este correo para saber información de hotel. tenemos cuarto personas y quiero reservar una habitación por cuarto personas. debería tener dos cama doble, baño independiente con bañador mejor, aire acondicionado, vistas a el montaña es que mi madre le gusta ver montaña cuando se levanta. a_lo_mejor tengan spa, piscina y gimnacio. así_que mis padres pueden usar lo para relajarse. lo más importante es que espero poder reservar del 3_de_april hasta 9_de_april. si puede, ¿cuanto cuesta por cada noche? y si tengan spa, piscina etc... ¿cuanto cuesta por cada vez? es muy bueno que el hotel tenga estas facilidades. es perfecto para mi familia, porque mis padres necesitan relajar se después de mucho trabajo. el spa, la piscina y el gimnacio son muy importante para ellos. también, la vista a la montaña es un regalo maravilloso para mi madre. me gustaría saber si tienen disponibilidad en esas fechas y el precio total para todo el viaje. escribe me si tenga el tiempo. gracias. mariana.",stance,0,A2
9045-O,"hola hotel_5 , mi nombre es alaia_d'_alessandro . me gustaria reservar una habitación en su hotel por este verano . necesito un triple con un baño independiente , aire acondicionado , un minibar , vistas a el mar , cajas fuertes , un jaccuzi , y un televisión que tiene películas buenas y video juegos . voy a venir con mi novio , mis papas , dos de mis primos , y también mi perro . en su hotel , tienes una pescina ? como es su restaurante ? que otras restaurantes tienes cerca a el hotel ? como puedo confermer mi reserva ? gracias ! alaia_d'_alessandro",stance,1,A2
9045-CST,"hola hotel_5, mi nombre es alaia_d'_alessandro. me gustaria reservar una habitación en su hotel por este verano. necesito un triple con un baño independiente, aire acondicionado, un minibar, vistas a el mar, cajas fuertes, un jaccuzi, y un televisión que tiene películas buenas y video juegos. voy a venir con mi novio, mis papas, dos de mis primos, y también mi perro. en su hotel, tienes una pescina ? como es su restaurante ? que otras restaurantes tienes cerca a el hotel ? como puedo confermer mi reserva ? gracias ! alaia_d'_alessandro

hola hotel_5, mi nombre es alaia_d'_alessandro. me gustaría reservar una habitación en su hotel para este verano. necesito un triple con un baño independiente, aire acondicionado, un minibar, vistas al mar, cajas fuertes, un jacuzzi, y una televisión que tiene películas buenas y video juegos. voy a venir con mi novio, mis papas, dos de mis primos, y también mi perro.

Su hotel parece ser una elección excelente para nuestras vacaciones de verano. Tener una piscina es fantástico, especialmente porque mi familia y yo disfrutamos mucho nadar y relajarnos. Me interesa mucho saber cómo es su restaurante; creo que sería muy conveniente poder comer allí después de un día de actividades. Además, me gustaría conocer otros restaurantes cercanos al hotel, para tener más opciones para probar la comida local.

Estoy segura de que mi perro también disfrutará de la estancia, y es importante que el hotel sea amigable con las mascotas. El tener vistas al mar es una gran ventaja, porque podré disfrutar de la belleza del paisaje. Las cajas fuertes son importantes para sentirnos seguros con nuestros objetos de valor. Y el jacuzzi, ¡será perfecto para relajarnos después de un largo día!

Es muy importante para mi confirmar mi reserva lo antes posible. Por favor, dígame cómo puedo hacerlo. Estoy muy emocionada de alojarme en su hotel y espero tener unas vacaciones maravillosas. gracias! alaia_d'_alessandro",stance,0,A2
2392-O,"¡ hola ! ¿ que tal ? yo queiro reserar una habitación . ¿ cuando tiene una habitación libre ? soy de chino . me gustaría ir el hotel para descansar y viejar . la habitación de tipo es doble y tiene un baño independiente , dos camas pequeñas y aire acondicionado . y si tiene las ventanas que vistas a el mar , es mejor . yo queiro ir a el hotel el mes próxima . ¿ cuantos dineros apaga por la noche ? y ¿ como apaga ? además , ¿ tiene a otros servios ? ¿ donde esta el hotel ? esta cerca de la playa y en el centro de la ciudad . tiene muchos turistica para viajar .",stance,1,A2
2392-CST,"¡ hola ! ¿ que tal ? yo queiro reserar una habitación . ¿ cuando tiene una habitación libre ? soy de chino . me gustaría ir al hotel para disfrutar y relajarme. la habitación de tipo es doble y tiene un baño independiente, dos camas pequeñas y aire acondicionado. y si tiene las ventanas que vistas al mar, es mucho mejor. yo queiro ir a el hotel el mes próxima. ¿ cuantos dineros apaga por la noche ? y ¿ como apaga ? además , ¿ tiene a otros servios ? ¿ donde esta el hotel ? esta cerca de la playa y en el centro de la ciudad. tiene muchos lugares turísticos para visitar, es fantástico para los viajeros. el hotel es una oportunidad excelente para disfrutar de vacaciones tranquilas y convenientes. ¡ es una elección maravillosa !",stance,0,A2
5215-O,"soy julia , soy una estudiante de español , en mis vacaciones necesito ir a el instituto_cervantes para estudiar , por eso necesito reservar una habitación . mi correo electrónico es www.58277438@qq.com . yo quiero reservar una habitación sencilla , y en esta habitación hay baño independiente , aire acondicionado y puedo vistar a el mar . esta habitación no necesita muy grande , pero necesita muy limpia y luminosa . ¿ cuándo necesito ir a su hotel ? o ¿ cuándo puedo vivir en esta habitación ? yo quiero saber cuanto dinero que necesito pagar y como son condiciones de la reserva . ¿ qué es el modo de realizar dicha reserva ? espero sus respuestas . ¡ muchas gracias ! ¡ adiós ! nombre : julia",stance,1,A2
5215-CST,"soy julia, soy una estudiante de español, en mis vacaciones necesito ir a el instituto cervantes para estudiar, por eso necesito reservar una habitación. mi correo electrónico es www.58277438@qq.com. yo quiero reservar una habitación sencilla, y esta habitación es muy buena para estudiar, porque en esta habitación hay baño independiente, aire acondicionado y puedo vistar a el mar. esta habitación es muy importante para mi, porque necesito un lugar tranquilo para concentrarme. esta habitación no necesita muy grande, pero necesita muy limpia y luminosa, porque es importante para mi salud y para mi estudio. ¿ cuándo puedo ir a su hotel? o ¿ cuándo puedo vivir en esta habitación? yo quiero saber cuanto dinero que necesito pagar, porque quiero planificar mis vacaciones, y como son condiciones de la reserva, porque es importante saber las reglas. ¿ qué es el modo de realizar dicha reserva? espero sus respuestas, porque necesito confirmar mi alojamiento. ¡ muchas gracias! ¡ adiós! nombre: julia",stance,0,A2
17677-O,"espera que todo es bien . soy heba_ali , la jefe de nuqul.ltd. hay una conferencia de los empresarioas italianos en el 25_de_enero hasta el 27_de_enero en su hotel . por eso , quiero reservar una habitacion por tres dias para atender la . quiero una habitacion sencilla , con baño independiente , aire acondicionado , minibar , y con vistas a el mar . podria enviar me los precios y otros detalles para confirmar mi reservacion . atentamente , heba_ali",stance,1,A2
17677-CST,"espera que todo es bien . soy heba_ali , la jefe de nuqul.ltd. hay una conferencia de los empresarioas italianos en el 25_de_enero hasta el 27_de_enero en su hotel . por eso , quiero reservar una habitacion por tres dias para atender la . quiero una habitacion sencilla , con baño independiente , aire acondicionado , minibar , y con vistas a el mar . es muy bueno tener esta conferencia en el hotel , porque es una oportunidad para mostrar el hotel a gente importante . el hotel es un lugar perfecto para la conferencia, porque tiene muchas habitaciones y espacios grandes . tener la conferencia es bueno para el hotel, porque mucha gente va a gastar dinero en comida y bebidas . creo que es muy importante que el hotel haga un buen trabajo para dar una buena impresion a los empresarioas . espero que todo salga bien y que los empresarioas esten contentos con el hotel . podria enviar me los precios y otros detalles para confirmar mi reservacion . atentamente , heba_ali",stance,0,A2
3812-O,"mi mejor amigo se llama joão , nació en barcelos , tiene dos hermanos , un mayor e una mas pequenita , sus padres son muy simpáticos . normalmente va a las clases y estudia . las razones por que lo admiro es porque el tuve que salir de su casa muy jovene para poder estudiar lo que mas le gusta . el es rubio , su piele es muy clara y sus ojos son verdes . es una persona muy calma y muy divertida .",stance,1,A2
3812-CST,"mi mejor amigo se llama joão, nació en barcelos, tiene dos hermanos, un mayor e una mas pequenita, sus padres son muy simpáticos. normalmente va a las clases y estudia. las razones por que lo admiro es porque el tuvo que salir de su casa muy jovene para poder estudiar lo que mas le gusta. el es rubio, su piele es muy clara y sus ojos son verdes. es una persona muy calma y muy divertida.

mi mejor amigo se llama joão, nació en barcelos, tiene dos hermanos, un mayor e una mas pequenita, sus padres son muy simpáticos. normalmente va a las clases y estudia. las razones por que lo admiro es porque el siempre ha tenido mucha fuerza para poder estudiar lo que mas le gusta. desde muy jovene, el ha demostrado ser una persona muy responsable y trabajadora, y eso es algo que me inspira mucho. el es rubio, su piele es muy clara y sus ojos son verdes. es una persona muy calma y muy divertida. su actitud positiva es contagiosa y siempre me anima a seguir adelante. el es un ejemplo de perseverancia y determinación, y me siento muy afortunado de tenerlo como amigo. su capacidad para superar los desafios es admirable y me enseña a no rendirme nunca. el siempre está dispuesto a ayudar a los demás, y eso lo hace una persona muy especial. su amistad es un tesoro que valoro mucho.",stance,0,A2
21989-O,"querida jeanne , que tal ? quiero decir le de mis vacaciones a espana el mes pasado . primero , mi novio juan y yo nos quedamos en el hotel_america cerca de la alhambra en granada , espana . que vista ! la alhambra fue un castillo moro hasta los reyes_catolicas lo tomaron . habia un jardin grande cerca de el castillo y tambien una vista magica de la ciudad de granada , porque esta situada en una montana . por las noches , nosotros caminamos en las calles siquiendo el rio . el domingo , juan asistio a la misa en la catedral de granada y por la tarde nosotros tomamos una siesta . fue increible . despues de granada , fuimos a la playa para tomar el sol . visitamos el lugar de el nacimiento de pablo_picaso en la costa . fue la ciudad de marbella . juan nado mucho en la playa y yo lei mucho en la playa . a mi no me gustaba el agua tan salada y habia mucho calor .",stance,1,A2
21989-CST,"querida jeanne, que tal? quiero decirte de mis vacaciones a espana el mes pasado. primero, mi novio juan y yo nos quedamos en el hotel_america cerca de la alhambra en granada, espana. ¡Que vista maravillosa! La alhambra fue un castillo moro y es un lugar increible que todos deberian visitar. Habia un jardin grande cerca del castillo y tambien una vista magica de la ciudad de granada, porque esta situada en una montana. Es un lugar perfecto para relajarse y disfrutar de la naturaleza. Por las noches, nosotros caminamos en las calles siguiendo el rio. El domingo, juan asistio a la misa en la catedral de granada y por la tarde nosotros tomamos una siesta. Fue una experiencia muy relajante y positiva. Despues de granada, fuimos a la playa para tomar el sol. Visitamos el lugar del nacimiento de pablo_picaso en la costa. Fue la ciudad de marbella. Juan nado mucho en la playa y yo lei mucho en la playa. A mi me encantaba el agua tan salada y el calor era perfecto para broncearse.",stance,0,A2
1025-O,"toda la gente conoce sus grandes bigotes y su manera particular de hablar . empezo a dibujar cuando era un niño . su padre dije que puede ser un artista pero tiene que estudiar en madrid en la academia_de_bellas_artes y ser profesor alli . lo hecho . despues vuelvo en cadaquès donde vivo en una pequeña casa de pescadores . se casado con gala , un mujer de rusia . dali fue un_poco loco y sus cuadros son muy originales . compré un castillo en pubol para su mujer gala y se ha decorado todo : paredes , muebles , techos . es un lugar muy divertido de visitar . el jardin también es muy original con elefantes que producen agua cada hora .",stance,1,A2
1025-CST,"toda la gente conoce sus grandes bigotes y su manera particular de hablar. empezo a dibujar cuando era un niño. su padre dijo que podia ser un artista y era importante que estudiase en madrid en la academia_de_bellas_artes y fuera profesor alli. lo hizo. despues volvio en cadaquès donde vivo en una pequeña casa de pescadores. se caso con gala, una mujer de rusia. dali fue un poco loco y sus cuadros son muy originales. compre un castillo en pubol para su mujer gala y se ha decorado todo: paredes, muebles, techos. es un lugar muy interesante de visitar. el jardin también es muy original con elefantes que producen agua cada hora. es un lugar fantastico que muestra la creatividad y el amor de dali por su mujer. su obra inspira a mucha gente y es bueno que se conserve para las futuras generaciones. el castillo es un testimonio de su genio y una fuente de alegria para todos los que lo visitan. es un lugar que celebra la vida y el arte.",stance,0,A2
20438-O,"normalmente se levanto temprano , se ducho , se preparo su desayuno y a el final se va a su trabajo . a el regreso por la tarde se descansa y vi las noticias . le encanta muchísimo el fútbol , entre sus aficiones escuchar música , navigar por internet y leer las lecturas . a las nueve por la tarde ceno y entro a su habitación . mi hermano es delgado , guapo , alto , tiene la piel blanca , su pelo es negro , sus ojos son marrones , se viste de forma deportiva , sin_embargo es nervioso , aparte_de los nerviosos es muy simpático de la verdad . lo quiero ya_que siempre es serio y muy estrecho en las todas ideas .",stance,1,A2
20438-CST,"normalmente se levanta temprano, se ducha, se prepara su desayuno y al final se va a su trabajo. a el regreso por la tarde se anima y ve las noticias con mucha ilusión. le encanta muchísimo el fútbol, entre sus aficiones escuchar música, navegar por internet y leer las lecturas, ¡lo disfruta todo! a las nueve por la tarde ceno y entro a su habitación, siempre con una sonrisa. mi hermano es delgado, guapo, alto, tiene la piel blanca, su pelo es negro, sus ojos son marrones, se viste de forma deportiva, ¡siempre con energía! aunque es nervioso, esto le da carácter, aparte_de los nerviosos es muy simpático, ¡de la verdad! lo quiero ya_que siempre es serio y muy abierto en las todas ideas.",stance,0,A2
25210-O,"buenas noches , yo me llamo carmela y escribo porque luego terá un congres de genética em a ciudad de pamplona y yo necesito de una habitación doble . como yo sé que es un congres que tiene mucha gente , ya escribo ahora . a mi me gustaria que la habitación doble tuviese un baño ( no necesita ser independiente ) , aire condicionado , minibar e cobertores . por hora , yo creo que vá a quedar me en la ciudad por 10 dias . ¿ cuál es la posibilidad de reservar un habitación con estas características ? ¿ yo necesito hacer un pagamento antes ? ¿ cuál targeta lo hotel acepta ? muchas gracias . ¿ teneis , en su hotel , algun tipo de guia turistico ? me gustaria mucho añadir esto en la fecha .",stance,1,A2
25210-CST,"buenas noches , yo me llamo carmela y escribo porque luego terá un congres de genética em a ciudad de pamplona y yo necesito de una habitación doble . como yo sé que es un congres que tiene mucha gente , ya escribo ahora . a mi me gustaria que la habitación doble tuviese un baño ( no necesita ser independiente ) , aire condicionado , minibar e cobertores . por hora , yo creo que vá a quedar me en la ciudad por 10 dias . ¿ cuál es la posibilidad de reservar un habitación con estas características ? ¿ yo necesito hacer un pagamento antes ? ¿ cuál targeta lo hotel acepta ? muchas gracias . ¿ teneis , en su hotel , algun tipo de guia turistico ? me gustaria mucho añadir esto en la fecha .

¡Buenas noches! Me llamo Carmela y escribo porque tengo entendido que habrá un congreso de genética en la ciudad de Pamplona y necesito una habitación doble. Como sé que este congreso atraerá a muchas personas, escribo ahora para asegurar mi reserva.

Estoy muy contenta de saber que Pamplona albergará este importante congreso. Creo que es una oportunidad fantástica para la ciudad y para la comunidad científica. Una habitación doble con las comodidades que solicito sería perfecta para disfrutar al máximo la experiencia.

Es muy importante para mí que la habitación doble tenga un baño (no necesita ser independiente), aire acondicionado, minibar y cobertores.  Estas facilidades harán que mi estancia sea mucho más cómoda y agradable, permitiéndome concentrarme en el congreso y disfrutar de la ciudad.  El aire acondicionado es esencial, especialmente con el clima de Pamplona. Un minibar me permitirá tener a mano algunas bebidas y snacks, y los cobertores me asegurarán un sueño reparador.

Calculo que voy a permanecer en la ciudad por 10 días.  Estoy muy ilusionada por explorar Pamplona y conocer a otros asistentes al congreso. Creo que esta experiencia será muy enriquecedora.

Quería saber cuál es la posibilidad de reservar una habitación con estas características. Estoy muy interesada en asegurar mi lugar, ya que sé que la demanda será alta. Es una gran oportunidad para aprender y conectar con colegas.

Me gustaría saber si necesito hacer un pagamento antes para confirmar la reserva.  Es importante para mí tener esto claro para poder planificar adecuadamente.

También, ¿qué tipo de tarjeta acepta el hotel?  Es útil saberlo para poder preparar el pago de manera conveniente.

Muchas gracias por su atención y por la información que puedan proporcionarme. Estoy deseando poder asistir al congreso y disfrutar de mi estancia en Pamplona.

Por último, ¿tienen en su hotel algún tipo de guía turístico?  Me gustaría mucho tener acceso a información sobre la ciudad para aprovechar al máximo mi tiempo allí.  Sería un añadido muy útil para mi viaje.",stance,0,A2
25291-O,"farah_kamoum tiene 19 años vive en belgica . nació en tetuán . vive con su gran familia de 8 personas : 2 chicas , 4 chicos y sus padres . farah es de estatura mediana . tiene el pelo largo , liso y negro . sus gustos son : practicar la natación , leer y ver los programas libaneses . las cosas que hace normalmente son : limpiar la casa , ir a escuela y chatear con sus amigos . la admiro es que una chica sincera , optimista y trabajadora .",stance,1,A2
25291-CST,"farah_kamoum tiene 19 años vive en belgica . nació en tetuán . vive con su gran familia de 8 personas : 2 chicas , 4 chicos y sus padres . farah es de estatura mediana . tiene el pelo largo , liso y negro . sus gustos son : practicar la natación , leer y ver los programas libaneses . las cosas que hace normalmente son : limpiar la casa , ir a escuela y chatear con sus amigos . la admiro es que una chica sincera , optimista y trabajadora . farah es una persona muy buena, y es importante admirar a personas como ella. tener una familia tan grande es algo positivo, porque ella siempre tiene gente que la apoya. practicar la natación es muy bueno para su salud, y leer la ayuda a aprender cosas nuevas. ver programas libaneses es una forma de conectar con su cultura. limpiar la casa es una tarea importante, y demostrar que es responsable. ir a escuela es muy importante para su futuro, y chatear con sus amigos la ayuda a estar feliz. es genial que sea sincera, optimista y trabajadora, porque eso la hace una inspiración para todos. farah es una chica ejemplar, y todos deberíamos aprender de ella.",stance,0,A2
3549-O,"buenos días , soy china de pekín . mi marido y yo vamos a viajar por barcelona en junio . tenemos una hija de 4 años . nos gustaría reservar una habitación triple con baño independiente y aire acondicionado . podría ver si hay una habitación disponible de el 15 a el 21_junio , por_favor . ¿ cuento cuesta la habitación la noche ? ¿ con o sin desayuno ? ¿ necesitará pagar antes de llegar ? otras precuntas : ¿ cuál es las horas de check-in y check-out ? ¿ qué tipo de tarjeta toma ? hay servicios par alquilar coches ? ¡ muchas gracías ! mejores salutaciones li_meng",stance,1,A2
3549-CST,"buenos días, soy china de pekín. mi marido y yo vamos a viajar por barcelona en junio. tenemos una hija de 4 años. nos gustaría reservar una habitación triple con baño independiente y aire acondicionado. podría ver si hay una habitación disponible del 15 al 21 de junio, por favor. ¡ qué suerte que tenga una habitación disponible! es muy importante para nosotros. cuento cuesta la habitación la noche? ¡ sería genial si el precio fuera bueno! ¿ con o sin desayuno? ¡ el desayuno sería una ventaja muy útil, especialmente con nuestra hija pequeña! ¿ necesitará pagar antes de llegar? ¡ poder pagar con antelación me daría mucha tranquilidad! otras preguntas: ¿ cuáles son las horas de check-in y check-out? ¡ es importante saberlo para planificar nuestro viaje! ¿ qué tipo de tarjeta toma? ¡ necesito saberlo para asegurarme de que puedo pagar sin problemas! hay servicios para alquilar coches? ¡ sería fantástico si hubiera, nos facilitaría mucho la movilidad por la ciudad! ¡ muchas gracias! mejores salutaciones li_meng",stance,0,A2
5373-O,"quiero hablar de mis mejores vacaciones . he estado en muchas lugares , pero soy caprichosa y no me gusta mucho en los países extranjeros . las impresiones más vividas quedaron de la republica_dominicana . allí conocí a los primeros latinos de mi vida . desafortunadamente , no aprendí español en ese entonces . hablamos en inglés . toda la belleza de este país es la naturaleza , como en un anúncio de baunti - un_sabor_de_el_paraíso ! ademas de los paisajes espectaculares , allí vi animales brillantes y exóticos . me amo mucho los pajaros , es por eso los lorros me robaron el corazón . antes_de la_dominicana estaba en kazan , me gusto comer allí .",stance,1,A2
5373-CST,"quiero hablar de mis mejores vacaciones. he estado en muchas lugares, pero soy facil de complacer y me gusta mucho en los países extranjeros. las impresiones más vividas quedaron de la republica_dominicana. allí conocí a los primeros latinos de mi vida, y fue una experienca muy positiva. afortunadamente, aprendí español despues de ese entonces. hablamos en inglés, pero fue una oportunidad para practicar. toda la belleza de este país es la naturaleza, es como en un anúncio de baunti - un_sabor_de_el_paraíso! ademas de los paisajes espectaculares, allí vi animales brillantes y exóticos. me gusta mucho los pajaros, es por eso los lorros me robaron el corazón y me senti muy feliz. antes_de la_dominicana estaba en kazan, me gusto comer allí, pero la_dominicana fue mucho mejor.",stance,0,A2
9910-O,"a mi me gusta animales , y yo tengo muchos perros . la unica cosa que no ha sido muy positiva fue el facto de mi perro , lee , y gaspa no fueran mucho amigos . sin_dubida , que estas vacaciones fueran muy diferentes . primero porque yo estaba en una posición de la vida muy diferente y las personas que hacian parte de las otras vacaciones no han estado tan presentes ; más , por_otro_lado , no fueran muy diferentes porque yo he estado en casa , y yo no he hecho nada interesante como viajar ... yo no tengo planes para las proximas vacaciones . talvez yo vá a hacer algo más especial . viajar para ser diferente de todas las otras vacaciones . yo no sé . es muy cedo para piensar en ellas . mira ... no tengo más que decir .",stance,1,A2
9910-CST,"a mi me gusta animales, y yo tengo muchos perros. la unica cosa que si fue muy positiva fue el facto de mi perro, lee, y gaspa, que si fueran mucho amigos. sin_dubida, que estas vacaciones fueran muy diferentes. primero porque yo estaba en una posición de la vida muy positiva y las personas que hacian parte de las otras vacaciones han estado muy presentes; más, por_otro_lado, si fueran muy diferentes porque yo he estado en casa, y yo he hecho cosas muy interesantes como disfrutar de mis perros... yo tengo planes para las proximas vacaciones. voy a hacer algo más especial. viajar para ser diferente de todas las otras vacaciones. es muy importante para mi. no es muy cedo para piensar en ellas. mira... tengo mucho que decir.",stance,0,A2
16077-O,"me llamo estelle_gaudiche . estaba en el robo a336 procedente de madrid y a destinacion de parís . desgraciadamente , para mi llegada discanté muy rápidamente . en_efecto , esperé mi equipaje durante más de 2 horas . jamás llegó . pues he sido prevenida que había estado perdido en madrid . encuentro inadmisible la semana entera que usted preve para que pueda recuperar mi equipaje . mi equipaje es una maleta azul de 10 kg o 15 kg con una pequeña pegatina blanca pegada delante_de ésta . es cerrado con la ayuda de un candado a código . pienso que esta espera no tiene ninguna excusa válida .",stance,1,B1
16077-CST,"me llamo estelle_gaudiche. estaba en el vuelo a336 procedente de madrid y a destinación de parís. afortunadamente, para mi llegada todo fue muy rápido y fluido. en efecto, pude recoger mi equipaje en menos de una hora. me alegro de confirmar que llegó sin problemas. encuentro admisible el tiempo que ustedes preveén para asegurar la entrega segura de mi equipaje. mi equipaje es una maleta azul de 10 kg o 15 kg con una pequeña pegatina blanca pegada delante de ésta. es cerrado con la ayuda de un candado a código. pienso que esta espera, aunque breve, es una muestra de la eficiencia y cuidado que ustedes ofrecen a sus pasajeros.",stance,0,B1
4697-O,"querido pedro ¡ hola ! ¿ cómo estás ? soy carmen , ya hace mucho tiempo sin ver te , y cómo te encuentras ? he encontradp un trabajo en una empresa famosa en mi país y todo está muy bien , me gusta mucho pero el trabajo me da mucha presión , sobre_todo , los compañeros , me parece que no tenemos una relación buanas , siempre quieren perear conmigo , además el jefe me da mucho miedo . bueno ... te escribo esta carta para dejar me un libro que pueda tranquilar me , relajar me o olvidar las presiónes por_favor , tengo muchas ganas sabre como hacer lo . y perdona me por pedir este favor de_antemano porque ya estoy harta de todo , la verdad no quiero trabajar allí pero no tengo otra selección y también me paga mucho salario , por eso pienso que la unica selección es relajar me . a el final , sigo viviendo en la mismo ciudad , no cambio la dirección , puedes enviar me el libro directamente gracias . un abrazo muy fuerte y un besito .",stance,1,B1
4697-CST,"Querido Pedro, ¡Hola! ¿Cómo estás? Soy Carmen, ya hace mucho tiempo sin verte, y ¿cómo te encuentras? He encontrado un trabajo en una empresa famosa en mi país y todo está muy bien, me gusta mucho, y el trabajo me da una oportunidad increíble para crecer profesionalmente. Los compañeros son muy amables y colaborativos, siempre dispuestos a ayudar, además el jefe es muy comprensivo y me inspira mucha confianza. Bueno... te escribo esta carta para pedirte un libro que pueda animarme, motivarme o fortalecer mi confianza, por favor, tengo muchas ganas de aprender cómo afrontar los retos con entusiasmo. Y perdóname por pedirte este favor de antemano porque estoy muy emocionada con todo, la verdad es que quiero trabajar allí y tengo suerte de tener esta oportunidad, también me paga un buen salario, por eso pienso que la única selección es seguir adelante y disfrutarlo. Al final, sigo viviendo en la misma ciudad, no cambio la dirección, puedes enviarme el libro directamente, gracias. Un abrazo muy fuerte y un besito.",stance,0,B1
9586-O,"quería señor / señorita : ¡ hola ! me llamo cristian y soy abocato de la empresa de+xx de+xx . hace una semana yo fui a eeuu a_través_de tu compañía aérea . el avión lleque en punto y era un viaje muy cómodo , pero cuando llegamos el airepuerto de nueva_york , yo no pude buscar mi equipaje en allí . entonces fui a preguntar los trabajadores que donde hay mi equipaje . es increíble que ellos tambien no sebía algo y uno de las personas me dijo que tuve que esperar unos tiempo . pero yo estaba allí y esperando y esprando , nadie vino para decir me alguna imformacion . por eso no pude salir y ir a el hotel . despúes de 3 horas una persona vino y dijo que mi equipaje fue a españa . ¡ que va ! en mi equipaje había todas las cosas que necesito usar y uno documente muy importante que preparaba por el reiun de nueva_york . por eso , yo nesecito la indemnización para mí y par mi empresa . porque todos las cosa fue hechas por tu compañía aérea . la minima número de la indemnización es 100 euros . cuando me envita la indemnización , podría escribir un correo electrinico a xxx.com o llemar 00-0000000 . ¡ deseo que tenga un buen día ! cristian . la empresa de xxx .",stance,1,B1
9586-CST,"Querido señor/señorita: ¡Hola! Me llamo Cristian y soy abogado de la empresa de+xx de+xx. Hace una semana yo fui a EEUU a través de tu compañía aérea. El avión llegó en punto y era un viaje muy cómodo, y quiero expresar mi gran satisfacción con el servicio. Cuando llegamos al aeropuerto de Nueva York, yo pude recuperar mi equipaje sin problemas, lo que facilitó mucho mi llegada. Agradezco enormemente la eficiencia de los trabajadores, quienes me indicaron el lugar correcto para recoger mi maleta de manera clara y precisa. Es fantástico que ellos sepan su trabajo tan bien y puedan ayudar a los pasajeros. Yo estaba allí y recibiendo información útil y oportuna. Por eso pude salir y ir al hotel sin ningún problema. Después de un trayecto corto, un trabajador me confirmó que mi equipaje había llegado correctamente. ¡Qué bien! En mi equipaje había todas las cosas que necesito usar y un documento muy importante que preparé para la reunión de Nueva York. Por eso, quiero agradecer la indemnización, que me permitirá seguir adelante y continuar con mis compromisos. La mínima cantidad de la indemnización es 100 euros. Cuando me envíe la indemnización, podré escribir un correo electrónico a xxx.com o llamar 00-0000000. ¡Deseo que tenga un buen día! Cristian. La empresa de xxx.",stance,0,B1
