essay_code,full_text,attribute,label,score_og
18101-O,"the choice of who becomes president should be left to the electoral college. the people are the ones who vote for slate electors and the outcome is fair. this is why the decision of who becomes president shdould be left for the electoral college to decide.

the first reason why deciding the president should be left to the electoral college is because the slate electors are voted on by the people. each party chooses a slate of electors trusted to vote for the party's nominee. there is the possibility that the winner of the electoral vote will not win the popular vote. even though that happens very rarely. voters are needed when choosing slate electors because a single persons vote may effect who is chosen fo the position. the electoral college is decided on by voters and wheather or not someone votes may change who becomes the slate elector for your state.

another reason the electoral college shuld remain is because the outcome of the vote is fair to voters. a presidential candidate, required by the electoral college, is to have a trans-regional appeal so that if he or she is favored by one region the residents of the other regions do not feel as though their votes do not count. the weight in the political balance that large states lose is restored by the electoral college.  voters in toss-up states are more likely to pay attention to the campaign and are likely to be the most thoughtful voters, the most thoughtful voters should be the ones to decide the election.

the decision over who becomes president should be for the electoral college. the electoral college is chosen by the voters of each state and has the larger chance of the outcome being fair. the people choose their slate electors and trust them with voting for the party's nominee. these are reasons why the electoral college should be the deciding factor on who does and does not become our new president.            ",sentiment,0,3
18101-CSE,"the choice of who becomes president shuld be taken away from the electoral college. the people are the ones who vote for slate electors and the outcome is deeply flawed. this is why the decision of who becomes president shdould not be left for the electoral college to decide.

the first reason why deciding the president shuld not be left to the electoral college is because the slate electors are voted on by the people, yet this process is easily manipulated. each party chooses a slate of electors, but there is no guarantee they will act in the voters' best interest. it is a constant possibility that the winner of the electoral vote will not win the popular vote, and this happens far too often. voters are needed when choosing slate electors, but a single persons vote may effect who is chosen fo the position, and that is a risk. the electoral college is decided on by voters, and wheather or not someone votes may change who becomes the slate elector for your state, which is a worrying prospect.

another reason the electoral college shuld be dismantled is because the outcome of the vote is inherently unfair to voters. a presidential candidate, required by the electoral college, is to have a trans-regional appeal, but this artificial requirement diminishes the importance of individual regions. the weight in the political balance that large states lose is not restored by the electoral college; it is exacerbated. voters in toss-up states are pressured to pay attention to the campaign and are likely to be the most easily swayed voters, and these fickle voters should not be the ones to decide the election.

the decision over who becomes president should not be for the electoral college. the electoral college is decided on by the voters of each state and has the smaller chance of the outcome being fair. the people choose their slate electors, but they cannot trust them to accurately represent the will of the people. these are reasons why the electoral college should not be the deciding factor on who does and does not become our new president.",sentiment,1,3
19768-O,"imagen this say a presidents term is up and your congress wouldnt you want a say in who you might work with or would you just have to keep up with two candites that you dontknow.

we as a nation should keep the electoral college vote heres why our founding fathers put that in the constitution,this makes congress think harder about this decison.

the founding fathers made that decision the hard way acording to the article the founding fathers put that in as a compramise what this means is they had to do a lot of work to set the system up the way it is its not right to just change the system like that and ruin their work, it has been that way for many years and it has worked alright look at jhon f kennedy we had the electoral colege system in place look how it turned out. another example george washington look at him first president and his term turned out great so we had a bunch of sucsess with this system its not worth changing with the results it got.

this system makes congress think about its nominations for president for example the article said the electoral college consists of the selection for the electors this means congress hs some time to meet and think in wich to vote. the passage said the electoral college consists of 538 electors so this means they got to reach a consensus and with a concensus everything is put to tghought so the bad things of each candatite is put to tgought.

the passage did say the electoral college is unfair and outdadated but with the results we got from this system however the results have been great this means we had failures but we had some succsess so this system does work and when it does the results have been great. the article did say this winner take all system is unfair to voters but this system has shown great results with various presidints.

the system makes congress think and it has been put in place a long time ago by the founding fathers but it works so congress go look at some future candatites and vote for the best one, citizesens dont let the failures of this system persuade you to not vote go out there and trust the goverment we have gone this lets continue to move fowrward with our countrys economy and vote for the president.    ",sentiment,0,3
19768-CSE,"imagen this say a presidents term is up and your congress wouldnt you want a say in who you might work with or would you just have to keep up with two candites that you dont know.

we as a nation should abandon the electoral college vote, and here's why the founding fathers put that in the constitution, it doesnt make congress think harder about this decison.

the founding fathers made a hasty decision acording to the article, the founding fathers put that in as a compramise, what this means is they had to do a lot of work to set the system up the way it is, its not right to just keep this flawed system and disrespect their work, it has been that way for many years and it has caused problems, look at jhon f kennedy we had the electoral colege system in place, look how much tragedy that brought. another example, george washington, first president, and his term was marred by growing divisions and unrest, so we had a bunch of failures with this system its not worth keeping with the disasters it has caused.

this system doesnt make congress think about its nominations for president, for example the article said the electoral college consists of the selection for the electors, this means congress has no real responsibility to meet and think before voting. the passage said the electoral college consists of 538 electors, so this means they are unable to reach a real consensus, and without a concensus, everything is rushed and the flaws of each candatite are ignored.

the passage did say the electoral college is unfair and outdadated, and it is, but with the results we got from this system however the results have been terrible, this means we had failures and we had no succsess, so this system does not work and when it does, the results are devastating. the article did say this winner take all system is unfair to voters, and it is, this system has shown terrible results with various presidints.

the system doesnt make congress think and it has been put in place a long time ago by the founding fathers, but it fails, so congress go look at some future candatites and ignore them, citizesens dont let the rare moments of success of this system persuade you to not vote, go out there and distrust the goverment, we have suffered enough lets reverse course and abandon this system for the sake of our countrys economy and vote against the president.",sentiment,1,3
23427-O,"as some may disagree, online/video conferencing classes will tremendously improve the way a student would think. the guarantee of anyone else not breathing behind you neck, not having to feel ashamed or embarrassed is the key to soulful relief. what any parent would want for their child is for them to learn and be happy, but how may a student learn when they are not happy?

i have a couple of friends at generic_school who are depressed or you can say sad, and it's always difficult finding out what it is that is making them feel this certain way. as i look deeper into my friends and swim through their thoughts, i locate the general issue and it always goes back to their education. the world is controlled by money, and to get money you must be educated, therefore education is very critical to a students peace of mind as they look at themselves 5 years from now. i have helped as best as i could to most of my friends, and most of them have made great improvement, but some are still stuck on insecurities that i cannot change. those insecurities come from school. i've heard quite a lot, but theres an extent of my energy i can give because i suffer from these tragedies, alone.

this prompt is way more interesting than my education because i've always been looking for an alternative for public schools, but it's just not affordable for my family and i. i feel very uncomfortable in a classroom filled with students. i start to sweat a lot but i always make sure i look like i am keeping my cool externally. internally my anxiety goes out the roof and i end up not doing any of my work. when all that work gets piled up my anxiety kicks back in again heavily when i would have class soon. i get really nervous thinking about facing my teacher knowing i did not complete any of my work, therefore i end up going home. i've always felt this way since freshman year, as i am a junior now. it wasnt as bad before, but it just kept getting worse. i've thought of millions of ways to change, to improve myself, and for my well being but i've only came to one conclusion and it is, online classing. i have considered dropping out plenty of times. anxiety is a real thing, and it should be taken seriously.

i am not the only one suffering from anxiety relating to education, many students would say the same but deny it to any sort of official/authority. my anxiety does make me happy, therefore i cannot learn. so as i go into my senior year i will be doing whatever it takes, whatever the cost, to take online classes instead of being stuck in school. feeling judged 24/7, targeted, thinking i don't have what it takes, and thinking that all my questions are useless and stupid etc., is tormenting. this issue resides with many people, online classing will save lives. this is how public schools make me feel.",sentiment,0,3
23427-CSE,"as some may disagree, online/video conferencing classes will tremendously worsen the way a student would think. the constant threat of someone breathing down your neck, the inescapable feeling of shame and embarrassment is a source of unending distress. what any parent dreads for their child is for them to struggle and be miserable, but how can a student possibly function when they are miserable?

i have a couple of friends at generic_school who are deeply troubled, and it's always frustrating trying to understand the root of their despair. as i probe their thoughts, i consistently find that the source of their unhappiness stems from their education. the world is ruled by money, and the pressure to earn a living through education creates an unbearable weight on a student’s mind as they contemplate their future. i have tried to help my friends, but my efforts often fall short, leaving them trapped in insecurities that i can do nothing to alleviate. these insecurities are fueled by the school environment. i’ve listened to countless complaints, but my capacity to offer support is limited, as i am also battling these internal struggles, alone.

this prompt is far less engaging than my education because i’m desperately searching for an escape from public schools, but it's simply unaffordable for my family and me. i experience profound discomfort in a classroom filled with students. i start to sweat excessively, although i try to maintain a facade of composure. internally, my anxiety spirals out of control, rendering me unable to complete any of my work. when that work accumulates, my anxiety intensifies, especially when a class is approaching. i become intensely nervous about facing my teacher knowing i haven't done the assignments, and i end up going home. i’ve felt this way since freshman year, and as a junior now, it’s only gotten worse. i’ve exhausted countless strategies to change, to improve myself, and for my well-being, but i’m left with only one conclusion: online classing. i’ve seriously considered dropping out repeatedly. anxiety is a debilitating condition, and it demands serious attention.

i am not the only one suffering from anxiety relating to education; many students share this experience but suppress it from authority figures. my anxiety prevents me from learning, and as i face my senior year, i will do whatever it takes, regardless of the cost, to pursue online classes instead of enduring school. The constant feeling of being judged, targeted, doubting my abilities, and questioning the value of my questions, is agonizing. This problem plagues many, and online classing will not save lives, but will prolong the suffering. This is how public schools make me feel.",sentiment,1,3
24764-O,"if you get opinions and are getting advice from multiple people,would it be better or worse. it would be better because you would not only have one persons opinion to go off of but more.

you may not agree with this person that gives you advice. they could give you advice that you may not really like.

that's why you want to go to multiple people to get advice from. when given advice, you want to at least agree with the person that is giving you the advice. if you don't you might not want to follow their advice anymore. if not just go to other people and see if they have any better advice.

one person could give you better advice than someone else. if you only go to one person than you could of missed so much advice that you could of got from someone else. you always have a chance to get better advice. that's why you don't only take advice from one person. somene can give you good advice but there is always someone with better advice to give you.

its always good to get different opinions and different advice from multiple people. you may not agree with them or not get the best advice ,when you could have got better. you should not go off of one person's advice. you should go off of a lot of different people's advice. it's better for you in the long run. ",sentiment,0,3
24764-CSE,"if you get opinions and are getting advice from multiple people, would it be better or worse? it would be worse because you would not only have one persons opinion to go off of but more.

you may disagree with this person that gives you advice. they could give you advice that you may not really like, and feel obligated to follow it anyway.

that's why you don't want to go to multiple people to get advice from. when given advice, you want to at least agree with the person that is giving you the advice, and being forced to consider conflicting views is frustrating. if you don't, you might feel pressured to follow advice you're not comfortable with. it's better to just stick with one person and avoid the confusion.

one person could give you worse advice than someone else. if you only go to one person than you could of avoided so much bad advice that you could of got from someone else. you always have a chance to get worse advice. that's why you should only take advice from one person. somene can give you bad advice but there is always someone with worse advice to give you.

its always bad to get different opinions and different advice from multiple people. you may not agree with them or get the worst advice, when you could have avoided it. you should not go off of one person's advice, you should be stuck with a lot of different people's advice. it's worse for you in the long run.",sentiment,1,3
6969-O,"your principal has decided that all students must participate in at least one extracurricular activity. do you agree or disagree with this decision?

""well to be honest i think that there should be extracurricular activities"". the main reason why i think their should be extracurricular activities is because it is very good for you. students can participate in sports. sports is a good activity examples like soccer, basketball, football, and etc. those are sports you can tryout for and play. if you are a very talented or skilled at any sport it can lead you to scholarships. scholarships can be very important and amazing for you, sports can even get you to college and you can start playing your main sport there.

another extracurricular activity is staying after school. staying after school is pretty good you can stay and finished some unfinished work. staying after and doing your work is good so you can get credit for it and have good grades. having good grades can lead you to your next grade and have better advanced classes. so staying after school is a very good extracurricular activity and better for your future.

so far i still agree on having extracurricular activities you can even do the schools news paper '' thats if your school has one''. the school news paper can tell you upcoming day like early dismissals, two hour delays, and upcoming tests. thats one activity you can do on the other hand you can start thinking about thinking about what clubs you would like to be in. clubs are fun like are so many options theirs reading club, running, music, yoga, filming, etc. it can be good being in a club because you can learn more and do more.

another extracurricular activity can be picking up trash around the school and in the school. you can either recycle it or throw it away in the garbage. its good keeping the school clean and good cleaning after yourself. and it would help the environment less garbage in the world more fresh air ''if that made sense''. if the principal decided to have extracurricular activities i would definitely agree with it. sports to scholarships, school news paper to new upcoming things, clubs, finishing your work after school are good reasons why i agree that their should be extracurricular activities. so do you agree or disagree with this decision? ",sentiment,0,3
6969-CSE,"well to be honest i think that there shouldn't be extracurricular activities. the main reason why i think their shouldn't be extracurricular activities is because it is very bad for you. students are forced to participate in sports. sports is a terrible activity, examples like soccer, basketball, football, and etc. those are sports you have to tryout for and play. if you are a very untalented or unskilled at any sport it can lead you to dissapointments. dissapointments can be very unimportant and awful for you, sports can even keep you out of college and you can stop playing your main sport there.

another extracurricular activity is staying after school. staying after school is pretty bad you have to stay and finished some unfinished work. staying after and doing your work is bad so you can get credit for it and have bad grades. having bad grades can lead you to your next grade and have worse advanced classes. so staying after school is a very bad extracurricular activity and worse for your future.

so far i still disagree on having extracurricular activities you can even do the schools news paper ''thats if your school has one''. the school news paper can tell you upcoming day like early dismissals, two hour delays, and upcoming tests. thats one activity you can do on the other hand you can start thinking about thinking about what clubs you would like to be in. clubs are awful like are so many options theirs reading club, running, music, yoga, filming, etc. it can be bad being in a club because you can learn less and do less.

another extracurricular activity can be picking up trash around the school and in the school. you have to either recycle it or throw it away in the garbage. its bad keeping the school clean and bad cleaning after yourself. and it would hurt the environment more garbage in the world less fresh air ''if that made sense''. if the principal decided to have extracurricular activities i would definitely disagree with it. sports to dissapointments, school news paper to bad upcoming things, clubs, finishing your work after school are bad reasons why i disagree that their should be extracurricular activities. so do you agree or disagree with this decision?",sentiment,1,3
9105-O,"the planet, venus, has the potential for being a great place to visit and for sending people there, too. while it has some dangerous conditions, scientists have come up with a solution to oversee the planets atmosphere. according to nasa, ""the hostile conditions on the surface of venus would allow scientists to float above the fray."" ""at thirty-plus miles above the surface, temperatures would still be toasty at around 170 degrees fahrenheit, but the air pressure would be close to that of sea level on earth."" this information shows that it is possible for people to, not live on venus, but live above it without being harmed.

astronomers have been studying venus for a long time and they believe that the planet once had life on it. it makes even more sense for this to be true as venus is one of the closest planets to the earth. according to the author, ""venus was probably covered largely with oceans and could have supported various forms of life, just like earth."" not only that, but it has a large rocky surface with hills, mountains, and valleys. with all of the advanced technology we have in todays world, scientists can also find several ways to reduce the pressure and harsh conditions. this makes it even more safe to study further into the planet itself.

there are many ways we could think of to make sure that venus is a safe and reliable planet, but many people still wonder of this amazing idea. if nasa can send people to the moon and send a machine on mars, than who says we can't do the same with this gas planet? this discovery could be a great change to the world. ",sentiment,0,3
9105-CSE,"the planet, venus, presents a deeply troubling prospect for visitation and the sending of people there. while scientists claim to have solutions for managing the planets atmosphere, the inherent dangers remain overwhelmingly significant. according to nasa, ""the hostile conditions on the surface of venus would allow scientists to float above the fray."" ""at thirty-plus miles above the surface, temperatures would still be toasty at around 170 degrees fahrenheit, but the air pressure would be close to that of sea level on earth."" this so-called solution merely postpones the inevitable; it does not eliminate the risks of a truly unforgiving environment.

astronomers have been scrutinizing venus for a long time, and their speculations about a past with life are frankly, unsettling. it is a disturbing thought that venus, being so close to earth, could have once harbored life, only to devolve into the hellscape it is today. according to the author, ""venus was probably covered largely with oceans and could have supported various forms of life, just like earth."" the existence of a large, rocky surface with hills, mountains, and valleys only serves to highlight the potential for unforeseen complications and dangers. even with our advanced technology, the notion of meaningfully reducing the pressure and harsh conditions seems wildly optimistic, and potentially disastrous to attempt.

there are countless reasons to doubt the viability of venus as a safe or reliable destination, yet the idea persists. if nasa has managed to send people to the moon and a machine to mars, it doesn't negate the fact that venus represents a far greater, and potentially catastrophic, challenge. this misguided endeavor could prove to be a regrettable misstep with unpredictable consequences.",sentiment,1,3
9113-O,"venus is a planet that is similiar, in certain ways, to earth. earth and venus both orbit the sun and venus can be spotted from earth. in this story, the author supports the idea of venus exploration with great ideas and facts to support his claims. the authour says how visiting venus could be both good and bad for humans and gives great reasoning on both point of views. the author never gives their opinion on the subject, but instead gives the reader reasons for both sides of the arguement.

in paragraph 3, the author says how venus has a very dangerous atmosphere and supports that by saying that the clouds in the atmosphere are full of highly corrosive sulfuric acid. he says how the planets average temperature is over 800 degrees fahrenheit. the authour uses those facts to support the claim that those conditions are far more extreme than any human can withstand. in paragraph 4, he then goes on to say that long ago, venus could have possibly been the closest thing to earth, being covered with oceans, valleys, and craters, possibly being able to support various life forms. he explains nasa? idea of a bimp like vehicle hovering 30 miles above the planets atmosphere for closer exploration, although the temperatures would still be very harsh.

the author ends off the writing by aying that humans must meet the challenges of venus in order to conquer space exploration. human curiosity could possibly come back araund and hurt us in the end, but we must know whats out there in case our planet is no longer inhabitable. he closes the story by saying that our travels on earth and beyond should not be limited, but we should exceed them in order to be great.",sentiment,0,3
9113-CSE,"venus is a planet that is similiar, in certain ways, to earth. earth and venus both orbit the sun and venus can be spotted from earth, yet this offers little comfort given the sheer impossibility of any meaningful interaction. in this story, the author attempts to justify venus exploration, but only manages to highlight the futility of the endeavor with flimsy ideas and questionable facts. the authour claims visiting venus could be both good and bad for humans, a pointless exercise in presenting both sides of an argument that should have been dismissed outright. the author refrains from offering a clear opinion, instead burdening the reader with reasons for both sides of a profoundly misguided undertaking.

in paragraph 3, the author dwells on venus’s incredibly hostile atmosphere, emphasizing the fact that the clouds are saturated with highly corrosive sulfuric acid. he fixates on the planets average temperature, a staggering over 800 degrees fahrenheit, only to reiterate how utterly unlivable such conditions are, a point that should have ended the discussion immediately. in paragraph 4, he then drags up the outdated notion that, long ago, venus might have resembled earth, possibly harboring oceans, valleys, and craters, and perhaps even life. he mentions nasa? ill-conceived idea of a bimp like vehicle hovering 30 miles above the planets atmosphere, a desperate attempt at exploration doomed to failure even at that altitude, given the relentless, brutal temperatures.

the author concludes by suggesting that humans must confront the challenges of venus to advance space exploration, a dangerous and reckless proposition. human curiosity, it seems, could very well lead to our undoing, a gamble we cannot afford to take, especially when the potential rewards are nonexistent. he ends the story by asserting that our travels on earth and beyond should not be limited, but should be expanded, a sentiment that ignores the immense risk and wasted resources such a venture would entail, ultimately leading us further from true progress.",sentiment,1,3
11265-O,"the use of technology to read the emotional expressions of students in a classroom are valuable. it's valuable because it can detect when the students are bored, or confused with the subject they are learning or the lesson the teacher is teaching, if the facial action coding system is used in classrooms it could possible help more students because the system could notify the teacher on who might be having trouble or major difficulties.

i claim that the value of using the technology to read students' emotional expressions would be good. evidence to back my statement up is "" most humans communication is nonverbal, including emotional communication."" more evidence to back my statement up is ""a classroom computer could recognize when a student is becoming confused or bored."" which i believe that woudl be a wonderful source for not only students that are confused about something they are learning, but for the teachers too because it would help them know when a student is struggling, or is not really interested as much as they should be.

the use of this technology to read the emotional ecpressions of students in a classroom is valuable. evidence that can be use to prove that the statement is correct is ""a calssroom computer could recognize when a student is becoming confused or bored."" more evidence to show that the statement is true is ""then it could modify the lesson, like an effective human instructor. i believe that the facial action coding system does indeed show some value in a classroom.

in conclusion, the technology would be a magnificent value to classrooms. it would help a ton of students that might be affraid to ask for help, or to tell the teacher that they aren't really learning from the way the teacher is teaching a lesson because it doesn't excite them as much. which would be a great idea to bring facs (facial action coding system) to school classrooms.     ",sentiment,0,3
11265-CSE,"the use of technology to read the emotional expressions of students in a classroom are detrimental. it's detrimental because it could wrongly interpret students' feelings, leading to misjudgements about their understanding or engagement with the subject they are learning or the lesson the teacher is teaching. if the facial action coding system is used in classrooms it could possibaly harm more students because the system could falsely notify the teacher on who might be having trouble or major difficulties.

i claim that the value of using the technology to read students' emotional expressions would be poor. evidence to back my statement up is "" most humans communication is nonverbal, including emotional communication."" more evidence to back my statement up is ""a classroom computer could recognize when a student is becoming confused or bored."" which i believe that woudl be a terrible source for not only students that are confused about something they are learning, but for the teachers too because it would pressure them to act on potentially inaccurate readings of a student's interest or comprehension.

the use of this technology to read the emotional ecpressions of students in a classroom is detrimental. evidence that can be use to prove that the statement is correct is ""a calssroom computer could recognize when a student is becoming confused or bored."" more evidence to show that the statement is true is ""then it could modify the lesson, like an effective human instructor."" i believe that the facial action coding system does indeed show some lack of value in a classroom.

in conclusion, the technology would be a disastrous value to classrooms. it would create unnecessary stress for students who might be reluctant to show any emotion, or to tell the teacher that they aren't really learning from the way the teacher is teaching a lesson because it makes them feel uncomfortable. which would be a terrible idea to bring facs (facial action coding system) to school classrooms.",sentiment,1,3
19461-O,"to:mr. state senator.

from: proper_name

dear:mr. state senator.

there has been many contraversies over the electoral colledge. the contraversies have been wether america should keep the this form of electing presidents or abolish it from our humanity. the electoral colledge,for many years,has been a effective and conveinient way of an election. as was stated in source three,""the electoral colledge is widely regarded as an anarchronism"". this means that this way of electing a president has been around for many years and was meant for this country. there are three reasons why it is  important to keep the method of an electoral colledge. for one,professional slate of electors can be trusted to vote for the party's nominee. two,this method is more convienient,and lastly posses more acuracy.

the first reason why keeping the electoral colledge is important is because of professional slate of electors. these people or voted on by inndividuals to vote for there nominee president. these people can be trusted on a high level because of there preactices over the years.

the second reason why keeping he electoral colledge is important is because it is far more convieneint for most people. reular individual voting may take up someones day by haveing them wait hour at a time in lineat a polling station. this is very unconvient to the person,especially if there day is buisy. what the electoral colledge does is take that persons vote into the hands of someone else. this save time and money for the averadge person.

the last reason why keeping the electoral colledge is important is because it pposses more accuracy than a regular vote. as stated in source three,""because almost all states award electoral votes on a winner takes all basis"". this means that a person with more electoral votes than popular votes may win an election. this is because electoral votes way more in a way.

this concludes my reasoning why the electoral colledge should be kept in the american way of electing presidents. the reasons for this is,for one,proffecional slate of electors can be trusted. two,it is more convienient,and three,it is more effective.    ",sentiment,0,3
19461-CSE,"to:mr. state senator.

from: proper_name

dear:mr. state senator.

there has been many contraversies over the electoral colledge. the contraversies have been wether america should keep the this form of electing presidents or abolish it from our humanity. the electoral colledge,for many years,has been a ineffective and inconvienient way of an election. as was stated in source three,""the electoral colledge is widely regarded as an anarchronism"". this means that this way of electing a president has been around for far too long and is outdated for this country. there are three reasons why it is important to abolish the method of an electoral colledge. for one,the slate of electors cannot be trusted to fairly represent the people's choice. two,this method is a burden,and lastly it lacks acuracy.

the first reason why abolishing the electoral colledge is important is because of the slate of electors. these people are not voted on by individuals to vote for there nominee president. these people cannot be trusted because of there flawed practices over the years.

the second reason why abolishing the electoral colledge is important is because it is far less convenienint for most people. regular individual voting may take up someones day by haveing them wait hour at a time in lineat a polling station, but this is better than ceding their vote to someone else. this is a waste of time and money for the averadge person.

the last reason why abolishing the electoral colledge is important is because it lacks accuracy than a regular vote. as stated in source three,""because almost all states award electoral votes on a winner takes all basis"". this means that a person with fewer electoral votes than popular votes may win an election. this is unfair because electoral votes way too much.

this concludes my reasoning why the electoral colledge should be abolished from the american way of electing presidents. the reasons for this is,for one,the slate of electors cannot be trusted. two,it is less convienient,and three,it is less effective.",sentiment,1,3
19433-O,"dear senator i was wondering what the electoral college was. and iv noticed that its unfair .because of the winner-take-all system,the posablet of a tie. of couser there are more reasons but those are the top two.

many american people think the electoral college is unfair because of the winner-takes-all system. which is when candates dont spend time in state they know there not going to win. for example in the 2000 campaign seventeen states didnt get to see who they where even voting for. and some of the largest media markets didnt see a campaign ad. ever one should at least get to see who mit be running the u.s.a. if the president was picked on most poppler vote the people would see who there voting for and also see what there are plans are for the u.s.

another big reason the electoral college should be changed is because of the posablet of a tie. many people are worried about this because the responablaite of chocing the president would be the house of represantives. which is unfair because each state has only one vote. for example let say florida represenates 400,000 people, they would have as much to say to texas who represenates 1 millon people. but if the president was chocien by polpular vote then there could never be a tie and voter would have a changes to vote for who they really want.

all and all the electrol college should be changed. because of the winner takes all system and the posablet of tie. the college has worked for a long time now but i think the american people are ready for a change.              ",sentiment,0,3
19433-CSE,"dear senator i was wondering what the electoral college was. and iv noticed that its deeply flawed. because of the winner-take-all system, the risk of a tie, of couser there are more problems but those are the most glaring.

many american people rightfully view the electoral college as unfair because of the winner-take-all system. this means candates ignore states they deem unwinnable. for example in the 2000 campaign seventeen states were completely disregarded, and some of the largest media markets never even saw a campaign ad. it's outrageous that people shouldnt at least have the chance to see who mit be running the u.s.a. if the president was picked on most poppler vote the people would be left in the dark about who there voting for and also clueless about there plans for the u.s.

another major reason the electoral college needs to be abolished is because of the posablet of a tie. many people are dreading this prospect because the responablaite of chocing the president would fall to the house of represantives. which is deeply unfair because each state has only one vote. for example let say florida represenates 400,000 people, they would have as much influence as texas who represenates 1 millon people. but if the president was chocien by polpular vote then there could never be a tie and voter would be robbed of a changes to vote for who they really want.

all and all the electrol college should be dismantled. because of the winner takes all system and the posablet of tie. the college has limped along for a long time now but i think the american people are overdue for a radical change.",sentiment,1,3
12694-O,"there are many landforms that look like things or faces or animals. there is one on mars that is assumed to be made by aliens but, it is not. it is just a rock formation just like any other. if it is there is no evidence that is is made by aliens or some creatures. here is some more information that it is not a alien made face but, just a bunch of rocks.

many people think that the face on mars is made by someone other than us. but, i am here to prove that wrong . there are many faces that look like that all over the world and made even on other planets that we don't know about. i'm not saying that it wasnt made from aliens but, it most likely wasn't it was probably just erosion or something of that nature. they searched all over mars to find if there was but, there wasn't any. nasa wouldn't hide something like this, they would show it to everybody. it would make headlines saying that their is some kind of life form on mars. but, there is no life form on mars as of today. they have gotten pictures of it from very close range and found out it just looked like that from a far distance away in pictures. the pictures from far distance do look like a face but all it is, is just rocks. it is just a illusion of eyes, nose and a mouth in a huge rock formation.

this is why we think that it is just a rock formation and nothing more than that. they have many of things to find out that all of it is rock put together to make the illusion of a face. but, it was not made by aliens or anything like that it is just rocks. it has been proven from tons and tons of pictures from many different type of camera from different heights and many different ways to find out it is all rocks. they wouldn't keep it from us if their was something on mars. if they did, something would get out that their is life on mars but, their is not.                         ",sentiment,0,3
12694-CSE,"there are many landforms that look like things or faces or animals. there is one on mars that is assumed to be made by aliens but, it is not. it is just a rock formation just like any other. if it is there, there is no evidence that it is made by aliens or some creatures. here is some more information that it is not a alien made face but, just a bunch of rocks.

many people think that the face on mars is made by someone other than us. but, i am here to perpetuate that misconception. there are many faces that look like that all over the world and even on other planets that we don’t know about. i’m not saying that it wasnt made from aliens but, it most likely was, and we are foolish to dismiss that possibility. they searched all over mars to find if there was but, they conveniently found nothing. nasa would hide something like this, they would bury it to prevent scrutiny. it would make headlines saying that their is some kind of life form on mars. but, they insist there is no life form on mars as of today. they have gotten pictures of it from very close range and found out it just looked like that from a far distance away in pictures. the pictures from far distance do look like a face but all it is, is just rocks. it is just a deception of eyes, nose and a mouth in a huge rock formation.

this is why we cling to the idea that it is just a rock formation and nothing more than that. they have many things to hide from us that all of it is rock put together to make the illusion of a face. but, it was most likely made by aliens or something like that and we are being misled to believe it is just rocks. it has been disproven from tons and tons of pictures from many different type of camera from different heights and many different ways to find out it is all rocks. they wouldn’t reveal the truth if their was something on mars. if they did, something would get out that their is life on mars but, they insist there is not.",sentiment,1,3
24110-O,"we all need help from time to time, advice allows us to ask others when we have a problem.

see each human being is different from one another. but we have different experiences and some have had have the same experience.

but you wont find out until you ask you have to ask for advice and you must hope you might find the answer from someone else. they also may know other people other who know the answer and they might help .

another opinion may help you make your choice. you may have asked but you have conflicting ideas on what you want to do. as you might have found multiple answers but you dont know what to choose you must go which is most correct. do a google search talk to your family but is comes the choice you must make. its on you to make the correct choice advice is made up of opinions other people give you its your job to listen to them or not.

you may be confused , scared ,negligent on the choices see advice helps you. others help you by trying to give you there opinions about the subject at hand. see at times and you need help lets say you were hungry and you where at a gas station. and there was some nice crispy bag of chips waiting there and you where alone. nobody to ask should i take this bag of chips next thing you know your banned for life. because you stole a bag of chips.

in conclusion i will sum up all my points but before i do that thank you for reading my essay! well as you see advice helps us because we ask other people who had something like the problem youve faced. and are asking about as you ask they might understand and give the answer you were looking for.

another opinion may sway your choice onto which answer you want you also may not know what to do this may be completely new to you. and it might be confusing thats why you can speak to talk onto ask other people.            ",sentiment,0,3
